Age band,Attrition,Attrition label,Business Travel,Curr as Manager,Department,Distance Status,Education,Education Field,Employee Number,Enviroment status,Gender,INR Salary,Job Role,job Satisfied,Job_satisfaction,Last promotion,Marital Status,Number Emp,Over Time,Percent Salary Hike,performance scale,Relationship Satisfaction,Stock Option Level,total working year status,Tranning time,Year,Year At Company,Year Current role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Life Science,1863,Happy,Male,₹ 619120,Sale Representative,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-1863,No,1200%,Exceed Expectations,2,1%,21-30,More than 3,2022,11-20 Year,
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Marketing,416,Very happy,Female,₹ 979280,Database Administrator,Satisfied,Very Dissatisfied,0-5,Single,STAFF-416,No,1100%,Meet Expectations,2,1%,0-10,0-3 Year,2020,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Medical,78,Happy,Female,₹ 870160,Software Developer,Dissatisfied,satisfied,0-5,Married,STAFF-78,No,2200%,Exceed Expectations,4,1%,0-10,0-3 Year,2020,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Medical,117,Very happy,Female,₹ 1266400,Network Engineer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-117,Yes,1900%,Meet Expectations,4,3%,11-20,0-3 Year,2020,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Medical,760,Very happy,Male,₹ 1501360,Human Resource,Dissatisfied,satisfied,6-10,Married,STAFF-760,Yes,1500%,Meet Expectations,4,1%,11-20,0-3 Year,2021,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Medical,1547,Abivalent,Male,₹ 1488880,Software Developer,Dissatisfied,satisfied,0,Married,STAFF-1547,No,1400%,Below Expectations,4,1%,21-30,0-3 Year,2022,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Bachelor's Degree,Other,1237,Unhappy,Male,₹ 338800, UI/UX Designer,Dissatisfied,satisfied,0-5,Single,STAFF-1237,No,2100%,Outstanding,3,1%,11-20,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,High School,Human Resources,1246,Abivalent,Male,₹ 1598560,Software Developer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-1246,No,1300%,Below Expectations,3,1%,0-10,More than 3,2021,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,High School,Other,1026,Unhappy,Male,₹ 564800,Data Scientist,Satisfied,Very Dissatisfied,0,Married,STAFF-1026,No,1600%,Outstanding,4,1%,21-30,0-3 Year,2021,More than 20,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Human Resources,1997,Very happy,Male,₹ 1142720,Software Developer,Dissatisfied,satisfied,0-5,Married,STAFF-1997,No,1100%,Meet Expectations,1,1%,0-10,0-3 Year,2022,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Life Science,100,Very happy,Female,₹ 1841280,Software Developer,Dissatisfied,satisfied,6-10,Married,STAFF-100,No,1400%,Meet Expectations,4,0%,11-20,0-3 Year,2020,11-20 Year,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Life Science,1119,Very happy,Male,₹ 445520,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1119,No,1400%,Meet Expectations,3,2%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Life Science,1764,Happy,Male,₹ 1413920,Human Resource,Dissatisfied,satisfied,6-10,Divorced,STAFF-1764,No,1400%,Exceed Expectations,3,0%,11-20,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Life Science,1962,Very happy,Female,₹ 1086880,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1962,No,1100%,Meet Expectations,4,0%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Medical,1233,Abivalent,Male,₹ 871440,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1233,No,1800%,Below Expectations,4,1%,11-20,0-3 Year,2021,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Medical,1830,Happy,Female,₹ 1255680,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1830,No,1500%,Exceed Expectations,3,1%,11-20,0-3 Year,2022,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Medical,2008,Abivalent,Male,₹ 1495840,Sale Representative,Dissatisfied,satisfied,6-10,Single,STAFF-2008,No,1900%,Below Expectations,1,0%,0-10,More than 3,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,Data Engineering,Very Far,Master's Degree,Other,626,Very happy,Male,₹ 1973280,Software Developer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-626,Yes,1300%,Meet Expectations,4,1%,0-10,More than 3,2021,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Associates Degree,Marketing,1356,Happy,Female,₹ 1884240, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-1356,No,1200%,Exceed Expectations,3,0%,0-10,More than 3,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Bachelor's Degree,Human Resources,1289,Happy,Male,₹ 1746640,Sale Representative,Dissatisfied,satisfied,6-10,Single,STAFF-1289,No,1100%,Exceed Expectations,1,2%,11-20,More than 3,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Bachelor's Degree,Marketing,1419,Unhappy,Male,₹ 781520,Software Developer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1419,No,1300%,Outstanding,3,0%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Bachelor's Degree,Marketing,1763,Happy,Female,₹ 730240,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1763,No,1600%,Exceed Expectations,4,1%,0-10,0-3 Year,2022,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,Bachelor's Degree,Medical,1485,Unhappy,Female,₹ 954320,Sale Representative,Satisfied,Very Dissatisfied,0-5,Married,STAFF-1485,No,1400%,Outstanding,1,2%,11-20,0-3 Year,2022,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,High School,Human Resources,1852,Abivalent,Male,₹ 560240,Software Developer,Very Satisfied,Dissatisfied,6-10,Divorced,STAFF-1852,No,1300%,Below Expectations,2,0%,11-20,0-3 Year,2022,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Far,High School,Marketing,1088,Very happy,Female,₹ 1968640,Sale Representative,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1088,No,1800%,Meet Expectations,3,1%,11-20,More than 3,2021,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Bachelor's Degree,Human Resources,2035,Happy,Female,₹ 718240,Software Developer,Dissatisfied,satisfied,6-10,Married,STAFF-2035,No,2100%,Exceed Expectations,4,2%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Bachelor's Degree,Life Science,1596,Very happy,Male,₹ 2027840, UI/UX Designer,Dissatisfied,satisfied,0-5,Single,STAFF-1596,No,1700%,Meet Expectations,4,2%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Bachelor's Degree,Medical,81,Abivalent,Female,₹ 188320,IT Project Manager,Very Satisfied,Dissatisfied,0-5,Married,STAFF-81,No,1100%,Below Expectations,3,0%,21-30,0-3 Year,2020,More than 20,
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Bachelor's Degree,Medical,273,Very happy,Male,₹ 334800,Data Scientist,Satisfied,Very Dissatisfied,6-10,Married,STAFF-273,No,1800%,Meet Expectations,2,1%,0-10,0-3 Year,2020,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,High School,Medical,1514,Very happy,Male,₹ 253840,Software Developer,Dissatisfied,satisfied,6-10,Married,STAFF-1514,No,1400%,Meet Expectations,2,2%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Master's Degree,Marketing,1549,Abivalent,Male,₹ 1835920, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-1549,No,1200%,Below Expectations,1,1%,11-20,0-3 Year,2022,11-20 Year,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Near,Master's Degree,Technical Degree,772,Unhappy,Male,₹ 1691680,Network Engineer,Dissatisfied,satisfied,0-5,Single,STAFF-772,Yes,1500%,Outstanding,3,2%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Life Science,41,Abivalent,Male,₹ 1289360,Data Scientist,Satisfied,Very Dissatisfied,6-10,Married,STAFF-41,Yes,1300%,Below Expectations,3,0%,0-10,More than 3,2020,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Life Science,244,Happy,Male,₹ 170960,Software Developer,Satisfied,Very Dissatisfied,11-15,Divorced,STAFF-244,No,2500%,Exceed Expectations,2,3%,21-30,0-3 Year,2020,More than 20,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Life Science,903,Happy,Male,₹ 1422640,Network Engineer,Very Satisfied,Dissatisfied,0-5,Married,STAFF-903,No,2200%,Exceed Expectations,2,1%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Life Science,1201,Unhappy,Male,₹ 1491200,Cybersecurity Analyst,Satisfied,Very Dissatisfied,0-5,Married,STAFF-1201,No,1800%,Outstanding,1,1%,21-30,More than 3,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Life Science,1235,Very happy,Male,₹ 187040,Data Scientist,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-1235,No,1400%,Meet Expectations,3,0%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Life Science,1970,Unhappy,Male,₹ 1446320, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1970,Yes,2000%,Outstanding,3,3%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Medical,436,Very happy,Female,₹ 1969920,Data Scientist,Dissatisfied,satisfied,0,Divorced,STAFF-436,No,1100%,Meet Expectations,2,0%,11-20,0-3 Year,2020,11-20 Year,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Medical,630,Abivalent,Male,₹ 1766960,Software Developer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-630,No,1200%,Below Expectations,3,2%,11-20,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Medical,1550,Abivalent,Female,₹ 1390480,IT Project Manager,Satisfied,Very Dissatisfied,0-5,Single,STAFF-1550,No,2100%,Below Expectations,2,0%,21-30,0-3 Year,2022,More than 20,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Associates Degree,Other,1355,Unhappy,Male,₹ 1556880,Sale Representative,Dissatisfied,satisfied,6-10,Married,STAFF-1355,No,1500%,Outstanding,4,1%,11-20,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Human Resources,474,Abivalent,Male,₹ 1360080,Data Scientist,Dissatisfied,satisfied,0-5,Single,STAFF-474,No,1300%,Below Expectations,3,2%,11-20,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Human Resources,734,Happy,Male,₹ 1564960,Human Resource,Dissatisfied,satisfied,6-10,Married,STAFF-734,No,1200%,Exceed Expectations,1,1%,21-30,0-3 Year,2021,More than 20,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Human Resources,1952,Happy,Male,₹ 1600480,IT Project Manager,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-1952,No,1300%,Exceed Expectations,3,0%,0-10,More than 3,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,107,Happy,Male,₹ 1257360,Network Engineer,Dissatisfied,satisfied,6-10,Married,STAFF-107,No,1200%,Exceed Expectations,4,3%,11-20,0-3 Year,2020,11-20 Year,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,397,Abivalent,Female,₹ 2102800, UI/UX Designer,Very Satisfied,Dissatisfied,0-5,Married,STAFF-397,No,1200%,Below Expectations,4,0%,0-10,0-3 Year,2020,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,600,Very happy,Male,₹ 1492720,Data Scientist,Dissatisfied,satisfied,0-5,Divorced,STAFF-600,No,1100%,Meet Expectations,1,0%,11-20,0-3 Year,2021,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1204,Happy,Male,₹ 1927760,Software Developer,Satisfied,Very Dissatisfied,11-15,Single,STAFF-1204,No,2300%,Exceed Expectations,1,0%,21-30,0-3 Year,2021,More than 20,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1588,Very happy,Male,₹ 372640,Software Developer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-1588,No,1100%,Meet Expectations,1,1%,11-20,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1671,Abivalent,Female,₹ 2041440,Cybersecurity Analyst,Very Satisfied,Dissatisfied,6-10,Single,STAFF-1671,Yes,1300%,Below Expectations,4,2%,0-10,More than 3,2022,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Life Science,1771,Abivalent,Male,₹ 495520,Software Developer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1771,No,1500%,Below Expectations,2,2%,11-20,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Marketing,153,Abivalent,Female,₹ 449200,IT Project Manager,Dissatisfied,satisfied,0-5,Married,STAFF-153,No,1200%,Below Expectations,2,0%,11-20,More than 3,2020,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Marketing,1703,Happy,Female,₹ 1184800, UI/UX Designer,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-1703,Yes,1900%,Exceed Expectations,3,1%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Medical,549,Abivalent,Female,₹ 308320,Software Developer,Satisfied,Very Dissatisfied,0,Single,STAFF-549,Yes,1100%,Below Expectations,3,0%,31 plus,More than 3,2021,More than 20,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Medical,1304,Very happy,Female,₹ 935440,Software Developer,Dissatisfied,satisfied,6-10,Divorced,STAFF-1304,No,1500%,Meet Expectations,4,2%,0-10,More than 3,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Medical,1706,Very happy,Female,₹ 485520,Data Scientist,Satisfied,Very Dissatisfied,0-5,Divorced,STAFF-1706,No,1700%,Meet Expectations,2,1%,0-10,0-3 Year,2022,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Medical,1774,Very happy,Male,₹ 985040, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Single,STAFF-1774,No,1400%,Meet Expectations,1,1%,11-20,0-3 Year,2022,11-20 Year,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Technical Degree,1408,Happy,Female,₹ 1329280, UI/UX Designer,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1408,No,1400%,Exceed Expectations,1,1%,21-30,More than 3,2022,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Bachelor's Degree,Technical Degree,1422,Happy,Male,₹ 452160,Data Scientist,Dissatisfied,satisfied,0,Married,STAFF-1422,No,1900%,Exceed Expectations,3,0%,21-30,0-3 Year,2022,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Doctoral Degree,Life Science,985,Happy,Male,₹ 204800,Sale Representative,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-985,No,1800%,Exceed Expectations,4,0%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Doctoral Degree,Technical Degree,663,Happy,Male,₹ 1570160,Software Developer,Satisfied,Very Dissatisfied,0-5,Married,STAFF-663,No,1300%,Exceed Expectations,1,1%,0-10,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,High School,Life Science,385,Abivalent,Male,₹ 1265200,IT Project Manager,Dissatisfied,satisfied,6-10,Single,STAFF-385,No,1400%,Below Expectations,2,2%,21-30,More than 3,2020,6-10 Year,0-5 Year Same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,High School,Life Science,531,Happy,Female,₹ 657040,Software Developer,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-531,No,1400%,Exceed Expectations,3,1%,21-30,0-3 Year,2021,More than 20,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,High School,Marketing,1334,Abivalent,Female,₹ 2126560,Sale Representative,Satisfied,Very Dissatisfied,6-10,Married,STAFF-1334,No,1300%,Below Expectations,4,0%,21-30,0-3 Year,2022,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,High School,Medical,292,Happy,Male,₹ 1674000,IT Project Manager,Dissatisfied,satisfied,0-5,Married,STAFF-292,No,2200%,Exceed Expectations,3,0%,11-20,0-3 Year,2020,11-20 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Human Resources,430,Happy,Male,₹ 854000, UI/UX Designer,Very Dissatisfied,Very satisfied,6-10,Married,STAFF-430,Yes,1900%,Exceed Expectations,4,0%,0-10,More than 3,2020,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Human Resources,731,Very happy,Male,₹ 708880,Software Developer,Satisfied,Very Dissatisfied,0,Divorced,STAFF-731,Yes,1500%,Meet Expectations,3,3%,21-30,0-3 Year,2021,More than 20,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Human Resources,1740,Happy,Female,₹ 347920,Data Scientist,Satisfied,Very Dissatisfied,0,Single,STAFF-1740,No,1400%,Exceed Expectations,2,0%,21-30,0-3 Year,2022,More than 20,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Life Science,984,Happy,Male,₹ 544960,Cybersecurity Analyst,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-984,No,1300%,Exceed Expectations,4,1%,11-20,0-3 Year,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Life Science,1024,Happy,Female,₹ 1779600,Software Developer,Dissatisfied,satisfied,0-5,Divorced,STAFF-1024,Yes,1400%,Exceed Expectations,1,0%,21-30,0-3 Year,2021,11-20 Year,More than 10
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Life Science,1224,Abivalent,Male,₹ 904720,Software Developer,Satisfied,Very Dissatisfied,0-5,Single,STAFF-1224,Yes,1300%,Below Expectations,1,3%,0-10,More than 3,2021,6-10 Year,0-10 Year same Role
22-30yr,No,Current Employees,Occassionaly,5-15yr,IT Operations,Very Far,Master's Degree,Life Science,1880,Happy,Female,₹ 484800,IT Project Manager,Satisfied,Very Dissatisfied,6-10,Divorced,STAFF-1880,No,1300%,Exceed Expectations,2,1%,0-10,More than 3,2022,6-10 Year,0-10 Year same Role
